"Id","ContactId","AccountId","AccountRollupId","ParentId","RootAssetId","Product2Id","IsCompetitorProduct","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","IsDeleted","CurrencyIsoCode","Name","SerialNumber","InstallDate","ManufactureDate","StatusReason","Uuid","ExternalIdentifier","PurchaseDate","UsageEndDate","Status","DigitalAssetStatus","Price","Quantity","Description","OwnerId","LocationId","AssetProvidedById","AssetServicedById","IsInternal","ConsequenceOfFailure","Street","City","State","PostalCode","Country","StateCode","CountryCode","Latitude","Longitude","GeocodeAccuracy","Install_real_date__c","Validation_date__c","SlotsCounter__c"
"02i8a00000Ba1MIAAZ","000000000000000AAA","0018a000020QMBPAA4","0018a000020QMBPAA4","000000000000000AAA","02i8a00000Ba1MIAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100673953-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MJAAZ","000000000000000AAA","0018a000020QMCkAAO","0018a000020QMCkAAO","000000000000000AAA","02i8a00000Ba1MJAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100761249-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MLAAZ","000000000000000AAA","0018a000020QMVaAAO","0018a000020QMVaAAO","000000000000000AAA","02i8a00000Ba1MLAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100793079-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MMAAZ","000000000000000AAA","0018a000020QMVdAAO","0018a000020QMVdAAO","000000000000000AAA","02i8a00000Ba1MMAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100811159-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MNAAZ","000000000000000AAA","0018a000020QMD1AAO","0018a000020QMD1AAO","000000000000000AAA","02i8a00000Ba1MNAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100811300-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MOAAZ","000000000000000AAA","0018a000020QM7XAAW","0018a000020QM7XAAW","000000000000000AAA","02i8a00000Ba1MOAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303005-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MPAAZ","000000000000000AAA","0018a000020QM7YAAW","0018a000020QM7YAAW","000000000000000AAA","02i8a00000Ba1MPAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303023-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MQAAZ","000000000000000AAA","0018a000020QM7ZAAW","0018a000020QM7ZAAW","000000000000000AAA","02i8a00000Ba1MQAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303027-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MRAAZ","000000000000000AAA","0018a000020QM7aAAG","0018a000020QM7aAAG","000000000000000AAA","02i8a00000Ba1MRAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303099-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MSAAZ","000000000000000AAA","0018a000020QM7bAAG","0018a000020QM7bAAG","000000000000000AAA","02i8a00000Ba1MSAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303104-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MTAAZ","000000000000000AAA","0018a000020QM7cAAG","0018a000020QM7cAAG","000000000000000AAA","02i8a00000Ba1MTAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303109-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MUAAZ","000000000000000AAA","0018a000020QM7dAAG","0018a000020QM7dAAG","000000000000000AAA","02i8a00000Ba1MUAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303110-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MVAAZ","000000000000000AAA","0018a000020QM7eAAG","0018a000020QM7eAAG","000000000000000AAA","02i8a00000Ba1MVAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303125-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MWAAZ","000000000000000AAA","0018a000020QM7fAAG","0018a000020QM7fAAG","000000000000000AAA","02i8a00000Ba1MWAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303135-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MXAAZ","000000000000000AAA","0018a000020QM7iAAG","0018a000020QM7iAAG","000000000000000AAA","02i8a00000Ba1MXAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303157-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MYAAZ","000000000000000AAA","0018a000020QM7jAAG","0018a000020QM7jAAG","000000000000000AAA","02i8a00000Ba1MYAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303295-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MZAAZ","000000000000000AAA","0018a000020QM7kAAG","0018a000020QM7kAAG","000000000000000AAA","02i8a00000Ba1MZAAZ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303297-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MaAAJ","000000000000000AAA","0018a000020QM7lAAG","0018a000020QM7lAAG","000000000000000AAA","02i8a00000Ba1MaAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303302-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MbAAJ","000000000000000AAA","0018a000020QM7oAAG","0018a000020QM7oAAG","000000000000000AAA","02i8a00000Ba1MbAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303409-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1McAAJ","000000000000000AAA","0018a000020QM7pAAG","0018a000020QM7pAAG","000000000000000AAA","02i8a00000Ba1McAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303419-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MdAAJ","000000000000000AAA","0018a000020QM7WAAW","0018a000020QM7WAAW","000000000000000AAA","02i8a00000Ba1MdAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100302970-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MeAAJ","000000000000000AAA","0018a000020QM7qAAG","0018a000020QM7qAAG","000000000000000AAA","02i8a00000Ba1MeAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303452-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MfAAJ","000000000000000AAA","0018a000020QM7rAAG","0018a000020QM7rAAG","000000000000000AAA","02i8a00000Ba1MfAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100303493-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MgAAJ","000000000000000AAA","0018a000020QM8OAAW","0018a000020QM8OAAW","000000000000000AAA","02i8a00000Ba1MgAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-COA-100429141-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MhAAJ","000000000000000AAA","0018a000020QMD5AAO","0018a000020QMD5AAO","000000000000000AAA","02i8a00000Ba1MhAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100813640-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MiAAJ","000000000000000AAA","0018a000020QMDYAA4","0018a000020QMDYAA4","000000000000000AAA","02i8a00000Ba1MiAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100869925-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MjAAJ","000000000000000AAA","0018a000020QMVuAAO","0018a000020QMVuAAO","000000000000000AAA","02i8a00000Ba1MjAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100871442-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MkAAJ","000000000000000AAA","0018a000020QMWNAA4","0018a000020QMWNAA4","000000000000000AAA","02i8a00000Ba1MkAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100951960-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MlAAJ","000000000000000AAA","0018a000020QMWPAA4","0018a000020QMWPAA4","000000000000000AAA","02i8a00000Ba1MlAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100955384-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MmAAJ","000000000000000AAA","0018a000020QMHIAA4","0018a000020QMHIAA4","000000000000000AAA","02i8a00000Ba1MmAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100965430-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MnAAJ","000000000000000AAA","0018a000020QMWcAAO","0018a000020QMWcAAO","000000000000000AAA","02i8a00000Ba1MnAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100987518-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MoAAJ","000000000000000AAA","0018a000020QMWfAAO","0018a000020QMWfAAO","000000000000000AAA","02i8a00000Ba1MoAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100991183-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MpAAJ","000000000000000AAA","0018a000020QMWhAAO","0018a000020QMWhAAO","000000000000000AAA","02i8a00000Ba1MpAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-100997006-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MqAAJ","000000000000000AAA","0018a000020QMHyAAO","0018a000020QMHyAAO","000000000000000AAA","02i8a00000Ba1MqAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-101016539-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MrAAJ","000000000000000AAA","0018a000020QMIKAA4","0018a000020QMIKAA4","000000000000000AAA","02i8a00000Ba1MrAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-101031427-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MsAAJ","000000000000000AAA","0018a000020QMJUAA4","0018a000020QMJUAA4","000000000000000AAA","02i8a00000Ba1MsAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-101103835-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MtAAJ","000000000000000AAA","0018a000020QMJVAA4","0018a000020QMJVAA4","000000000000000AAA","02i8a00000Ba1MtAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-NLE-101112627-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MuAAJ","000000000000000AAA","0018a000020QMAOAA4","0018a000020QMAOAA4","000000000000000AAA","02i8a00000Ba1MuAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-PUE-100575523-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MvAAJ","000000000000000AAA","0018a000020QMAPAA4","0018a000020QMAPAA4","000000000000000AAA","02i8a00000Ba1MvAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-PUE-100576765-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MwAAJ","000000000000000AAA","0018a000020QMAQAA4","0018a000020QMAQAA4","000000000000000AAA","02i8a00000Ba1MwAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-PUE-100576769-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
"02i8a00000Ba1MxAAJ","000000000000000AAA","0018a000020QMARAA4","0018a000020QMARAA4","000000000000000AAA","02i8a00000Ba1MxAAJ","000000000000000AAA","0","2022-12-02 01:14:34","0058a00000LN8cxAAD","2023-01-24 05:56:07","0058a00000LLRscAAH","2023-01-24 05:56:07","0","MXN","MX-PUE-100576811-AST","N/A","","","","","","","","Installed","","","","","0058a00000LN8cxAAD","000000000000000AAA","000000000000000AAA","000000000000000AAA","0","","","","","","","","","","","","","","20"
